"ADOB_ID";"ADOB_LIIK";"ADS_OID";"TUNNUS";"ETAK_ID";"HOONE_OID";"AADRESS";"VIITEPUNKT_X";"VIITEPUNKT_Y";"OLEK";"KEHTIV_ALATES";"KEHTIV_KUNI"
10110783;"AY";"AY00008584";"8584";;;"Võru maakond, Setomaa vald, Tääglova küla";703239,34;6412069,39;"K";17.6.2020;
10088751;"AY";"AY00005862";"5862";;;"Võru maakond, Võru vald, Paidra küla";687487,42;6423363,65;"K";21.5.2020;
9978466;"AY";"AY00002991";"2991";;;"Lääne maakond, Lääne-Nigula vald, Kesu küla";483089,28;6526476,23;"K";23.1.2020;
9978585;"AY";"AY00006831";"6831";;;"Järva maakond, Türi vald, Rassi küla";578221,11;6501765,33;"K";23.1.2020;
10083598;"AY";"AY00007652";"7652";;;"Võru maakond, Võru vald, Soe küla";710694,74;6425959,67;"K";15.5.2020;
10117990;"AY";"AY00003193";"3193";;;"Võru maakond, Rõuge vald, Kiviora küla";697150,41;6387140,87;"K";9.7.2020;
10089129;"AY";"AY00002683";"2683";;;"Võru maakond, Võru vald, Kannu küla";685167,22;6422576,78;"K";21.5.2020;
10089138;"AY";"AY00006255";"6255";;;"Võru maakond, Võru vald, Pille küla";684736,48;6426169,57;"K";21.5.2020;
9978470;"AY";"AY00008116";"8116";;;"Lääne maakond, Haapsalu linn, Tammiku küla";482821,43;6532828,63;"K";23.1.2020;
10083593;"AY";"AY00004784";"4784";;;"Võru maakond, Võru vald, Marga küla";704346,18;6418429,57;"K";15.5.2020;
10089141;"AY";"AY00008372";"8372";;;"Võru maakond, Võru vald, Tsolgo küla";685199,01;6424564,21;"K";21.5.2020;
10110780;"AY";"AY00007326";"7326";;;"Võru maakond, Võru vald, Tamme küla";699810,65;6415677,91;"K";17.6.2020;
10056522;"AY";"AY00008503";"8503";;;"Võru maakond, Rõuge vald, Tõnkova küla";687434,06;6395668,97;"K";24.4.2020;
10089131;"AY";"AY00003406";"3406";;;"Põlva maakond, Räpina vald, Koolmajärve küla";687406,74;6428121,03;"K";21.5.2020;
9978464;"AY";"AY00001017";"1017";;;"Lääne maakond, Haapsalu linn, Aamse küla";483509,87;6531934,71;"K";23.1.2020;
10083590;"AY";"AY00003446";"3446";;;"Võru maakond, Võru vald, Korgõmõisa küla";705899,62;6420257,29;"K";15.5.2020;
10083592;"AY";"AY00003838";"3838";;;"Võru maakond, Võru vald, Kõvera küla";708683,49;6422039,61;"K";15.5.2020;
10056515;"AY";"AY00006179";"6179";;;"Võru maakond, Rõuge vald, Piipsemäe küla";684850,05;6396512,85;"K";24.4.2020;
10089130;"AY";"AY00003405";"3405";;;"Põlva maakond, Räpina vald, Koolma küla";687092,43;6425999,71;"K";21.5.2020;
10110441;"AY";"AY00001953";"1953";;;"Võru maakond, Setomaa vald, Härmä küla";700785,72;6410936,4;"K";17.6.2020;
10214320;"AY";"AY00005959";"5959";;;"Põlva maakond, Kanepi vald, Palutaja küla";663328,98;6440990,0;"K";11.9.2020;
10214323;"AY";"AY00008217";"8217";;;"Põlva maakond, Kanepi vald, Tiido küla";663820,87;6437794,66;"K";11.9.2020;
10214319;"AY";"AY00001058";"1058";;;"Põlva maakond, Kanepi vald, Abissaare küla";660184,46;6442027,05;"K";11.9.2020;
10214322;"AY";"AY00007486";"7486";;;"Põlva maakond, Kanepi vald, Saverna küla";660060,52;6439881,61;"K";11.9.2020;
10215070;"AY";"AY00008469";"8469";;;"Põlva maakond, Kanepi vald, Tõdu küla";669209,81;6446224,82;"K";15.9.2020;
10215073;"AY";"AY00009472";"9472";;;"Põlva maakond, Kanepi vald, Voorepalu küla";668118,47;6448934,85;"K";15.9.2020;
10215174;"AY";"AY00009229";"9229";;;"Põlva maakond, Kanepi vald, Veski küla";664013,37;6444813,09;"K";15.9.2020;
10215171;"AY";"AY00003511";"3511";;;"Põlva maakond, Kanepi vald, Krüüdneri küla";658631,76;6446210,31;"K";15.9.2020;
10215175;"AY";"AY00009422";"9422";;;"Põlva maakond, Kanepi vald, Vissi küla";658848,78;6450683,48;"K";15.9.2020;
10215172;"AY";"AY00004707";"4707";;;"Põlva maakond, Kanepi vald, Maaritsa küla";659515,32;6448207,78;"K";15.9.2020;
10215069;"AY";"AY00006354";"6354";;;"Põlva maakond, Kanepi vald, Prangli küla";663702,7;6449242,27;"K";15.9.2020;
10215173;"AY";"AY00007785";"7785";;;"Põlva maakond, Kanepi vald, Sulaoja küla";660509,71;6444183,68;"K";15.9.2020;
10222708;"AY";"AY00006009";"6009";;;"Harju maakond, Anija vald, Parila küla";571049,53;6578259,84;"K";30.9.2020;
10223170;"AY";"AY03659298";"4769";;;"Põlva maakond, Põlva vald, Mammaste küla";678438,23;6441395,31;"K";30.9.2020;
10222697;"AY";"AY00004471";"4471";;;"Harju maakond, Kuusalu vald, Loksa küla";597865,01;6604362,74;"K";30.9.2020;
10222846;"AY";"AY00004912";"4912";;;"Harju maakond, Saku vald, Metsanurme küla";537691,6;6569362,99;"K";30.9.2020;
10222709;"AY";"AY00007226";"7226";;;"Harju maakond, Raasiku vald, Rätla küla";568843,91;6576121,74;"K";30.9.2020;
10223164;"AY";"AY00001027";"1027";;;"Põlva maakond, Põlva vald, Aarna küla";675433,07;6441748,29;"K";30.9.2020;
10222845;"AY";"AY00004739";"4739";;;"Harju maakond, Saue vald, Maidla küla";534828,12;6565085,39;"K";30.9.2020;
10223167;"AY";"AY00001846";"1846";;;"Põlva maakond, Põlva vald, Himmaste küla";682938,51;6442421,07;"K";30.9.2020;
10220084;"AY";"AY00004938";"4938";;;"Põlva maakond, Põlva vald, Metste küla";679331,0;6435563,93;"K";25.9.2020;
10220086;"AY";"AY00006477";"6477";;;"Põlva maakond, Põlva vald, Puuri küla";678542,72;6438796,51;"K";25.9.2020;
10232830;"AY";"AY03899215";"5489";;;"Viljandi maakond, Põhja-Sakala vald, Nuutre küla";586275,4;6488357,82;"K";26.10.2020;
10211162;"AY";"AY00003831";"3831";;;"Rapla maakond, Märjamaa vald, Kõrvetaguse küla";530032,17;6536905,84;"K";3.9.2020;
10211275;"AY";"AY00007696";"7696";;;"Põlva maakond, Kanepi vald, Soodoma küla";667590,83;6426599,82;"K";3.9.2020;
10232829;"AY";"AY03899214";"4599";;;"Viljandi maakond, Põhja-Sakala vald, Lõhavere küla";586886,56;6490969,02;"K";26.10.2020;
10232831;"AY";"AY03899216";"6597";;;"Viljandi maakond, Põhja-Sakala vald, Päraküla";584778,61;6490286,45;"K";26.10.2020;
10232832;"AY";"AY03899217";"7839";;;"Viljandi maakond, Põhja-Sakala vald, Suure-Jaani linn";585503,92;6489250,22;"K";26.10.2020;
10211273;"AY";"AY00006089";"6089";;;"Põlva maakond, Kanepi vald, Peetrimõisa küla";666197,71;6424655,56;"K";3.9.2020;
10220085;"AY";"AY00006347";"6347";;;"Põlva maakond, Põlva vald, Pragi küla";678721,97;6431758,31;"K";25.9.2020;
10220090;"AY";"AY00008574";"8574";;;"Põlva maakond, Põlva vald, Tännassilma küla";677091,98;6436728,09;"K";25.9.2020;
10211123;"AY";"AY00003280";"3280";;;"Põlva maakond, Kanepi vald, Koigera küla";662998,99;6425158,01;"K";3.9.2020;
10211272;"AY";"AY00005557";"5557";;;"Põlva maakond, Kanepi vald, Närapää küla";669899,8;6425526,3;"K";3.9.2020;
10211127;"AY";"AY00006889";"6889";;;"Põlva maakond, Kanepi vald, Rebaste küla";654672,49;6426290,59;"K";3.9.2020;
10211124;"AY";"AY00003286";"3286";;;"Valga maakond, Otepää vald, Koigu küla";650983,86;6428188,8;"K";3.9.2020;
10211161;"AY";"AY00002161";"2161";;;"Rapla maakond, Rapla vald, Jalase küla";534073,94;6536528,05;"K";3.9.2020;
10220576;"AY";"AY00005355";"5355";;;"Põlva maakond, Põlva vald, Naruski küla";683714,79;6430505,05;"K";25.9.2020;
10232828;"AY";"AY00001613";"1613";;;"Viljandi maakond, Põhja-Sakala vald, Epra küla";584562,28;6485768,28;"K";26.10.2020;
10232833;"AY";"AY00009765";"9765";;;"Viljandi maakond, Põhja-Sakala vald, Ängi küla";581722,28;6489384,12;"K";26.10.2020;
10220573;"AY";"AY00001261";"1261";;;"Põlva maakond, Põlva vald, Andre küla";682943,81;6432760,08;"K";25.9.2020;
10220575;"AY";"AY00004851";"4851";;;"Põlva maakond, Põlva vald, Meemaste küla";681460,55;6434152,09;"K";25.9.2020;
10220574;"AY";"AY00001844";"1844";;;"Põlva maakond, Põlva vald, Himma küla";681507,03;6430926,65;"K";25.9.2020;
10220087;"AY";"AY03290408";"6536";;;"Põlva maakond, Põlva vald, Põlva linn";681374,16;6440008,21;"K";25.9.2020;
111510;"AY";"AY00002377";"2377";;;"Harju maakond, Rae vald, Jüri alevik";551620,03;6580097,68;"K";30.1.2007;
111511;"AY";"AY00002763";"2763";;;"Harju maakond, Rae vald, Karla küla";552690,12;6582535,51;"K";30.1.2007;
111673;"AY";"AY00004534";"4534";;;"Harju maakond, Viimsi vald, Lubja küla";548447,25;6598701,24;"K";30.1.2007;
111494;"AY";"AY00002885";"2885";;;"Harju maakond, Rae vald, Kautjala küla";553335,51;6578388,54;"K";30.1.2007;
111497;"AY";"AY00008867";"8867";;;"Harju maakond, Rae vald, Vaida alevik";555589,22;6572627,14;"K";30.1.2007;
111577;"AY";"AY00009683";"9683";;;"Harju maakond, Harku vald, Vääna küla";522253,74;6583516,46;"K";30.1.2007;
111653;"AY";"AY00006370";"6370";;;"Harju maakond, Viimsi vald, Pringi küla";542949,84;6601310,96;"K";30.1.2007;
111569;"AY";"AY00005327";"5327";;;"Harju maakond, Harku vald, Naage küla";520354,9;6585323,23;"K";30.1.2007;
111655;"AY";"AY00007039";"7039";;;"Harju maakond, Viimsi vald, Rohuneeme küla";543432,96;6606629,61;"K";30.1.2007;
111658;"AY";"AY00004299";"4299";;;"Harju maakond, Viimsi vald, Leppneeme küla";545914,61;6608588,82;"K";30.1.2007;
111634;"AY";"AY00009434";"9434";;;"Harju maakond, Harku vald, Viti küla";522376,99;6589365,71;"K";30.1.2007;
111530;"AY";"AY00009108";"9108";;;"Harju maakond, Rae vald, Vaskjala küla";554003,84;6580953,39;"K";30.1.2007;
111273;"AY";"AY00004208";"4208";;;"Harju maakond, Rae vald, Lehmja küla";549576,16;6581062,3;"K";30.1.2007;
111327;"AY";"AY00004378";"4378";;;"Harju maakond, Rae vald, Limu küla";555425,72;6579039,12;"K";30.1.2007;
111296;"AY";"AY00009236";"9236";;;"Harju maakond, Rae vald, Veskitaguse küla";554672,63;6576197,62;"K";30.1.2007;
9284318;"AY";"AY00001652";"1652";;;"Jõgeva maakond, Põltsamaa vald, Esku küla";609614,12;6502611,3;"K";8.11.2017;
114241;"AY";"AY00002695";"2695";;;"Saare maakond, Muhu vald, Kapi küla";454939,25;6499618,46;"K";31.1.2007;
114242;"AY";"AY00002597";"2597";;;"Saare maakond, Muhu vald, Kallaste küla";456068,96;6504276,47;"K";31.1.2007;
114325;"AY";"AY00005639";"5639";;;"Saare maakond, Muhu vald, Oina küla";460581,15;6492598,62;"K";31.1.2007;
114278;"AY";"AY00008418";"8418";;;"Saare maakond, Muhu vald, Tupenurme küla";454556,94;6501008,9;"K";31.1.2007;
114260;"AY";"AY00004215";"4215";;;"Saare maakond, Muhu vald, Lehtmetsa küla";460152,3;6498478,79;"K";31.1.2007;
114244;"AY";"AY00004595";"4595";;;"Saare maakond, Muhu vald, Lõetsa küla";462005,64;6500926,61;"K";31.1.2007;
114290;"AY";"AY00007006";"7006";;;"Saare maakond, Muhu vald, Rinsi küla";452207,76;6497915,91;"K";31.1.2007;
114291;"AY";"AY00008136";"8136";;;"Saare maakond, Muhu vald, Tamse küla";451226,39;6501562,45;"K";31.1.2007;
114292;"AY";"AY00008440";"8440";;;"Saare maakond, Muhu vald, Tusti küla";465675,8;6496673,53;"K";31.1.2007;
114274;"AY";"AY00001196";"1196";;;"Saare maakond, Muhu vald, Aljava küla";452458,07;6490186,15;"K";31.1.2007;
114275;"AY";"AY00004292";"4292";;;"Saare maakond, Muhu vald, Lepiku küla";456531,42;6498816,82;"K";31.1.2007;
114276;"AY";"AY00002691";"2691";;;"Saare maakond, Muhu vald, Kantsi küla";455771,88;6494653,76;"K";31.1.2007;
114277;"AY";"AY00006965";"6965";;;"Saare maakond, Muhu vald, Ridasi küla";454446,38;6494151,16;"K";31.1.2007;
114257;"AY";"AY00006888";"6888";;;"Saare maakond, Muhu vald, Rebaski küla";451909,49;6501346,25;"K";31.1.2007;
114258;"AY";"AY00009027";"9027";;;"Saare maakond, Muhu vald, Vanamõisa küla";453583,91;6495567,4;"K";31.1.2007;
114259;"AY";"AY00004189";"4189";;;"Saare maakond, Muhu vald, Leeskopa küla";453582,94;6493915,53;"K";31.1.2007;
114308;"AY";"AY00006556";"6556";;;"Saare maakond, Muhu vald, Pädaste küla";457617,37;6489321,84;"K";31.1.2007;
114309;"AY";"AY00006559";"6559";;;"Saare maakond, Muhu vald, Päelda küla";453643,72;6498417,11;"K";31.1.2007;
114310;"AY";"AY00009285";"9285";;;"Saare maakond, Muhu vald, Viira küla";454303,24;6496598,43;"K";31.1.2007;
114077;"AY";"AY00005475";"5475";;;"Saare maakond, Muhu vald, Nurme küla";453686,22;6492710,48;"K";31.1.2007;
114094;"AY";"AY00001808";"1808";;;"Saare maakond, Muhu vald, Hellamaa küla";461141,15;6497360,17;"K";31.1.2007;
114096;"AY";"AY00005120";"5120";;;"Saare maakond, Muhu vald, Mõega küla";460213,29;6494480,9;"K";31.1.2007;
114078;"AY";"AY00004083";"4083";;;"Saare maakond, Muhu vald, Lalli küla";461251,31;6498595,31;"K";31.1.2007;
114079;"AY";"AY00004353";"4353";;;"Saare maakond, Muhu vald, Liiva küla";455683,4;6496330,98;"K";31.1.2007;
114080;"AY";"AY00004311";"4311";;;"Saare maakond, Muhu vald, Levalõpme küla";455361,36;6497943,39;"K";31.1.2007;
114097;"AY";"AY00005243";"5243";;;"Saare maakond, Muhu vald, Mäla küla";457680,49;6493874,54;"K";31.1.2007;
114321;"AY";"AY00003260";"3260";;;"Saare maakond, Muhu vald, Koguva küla";446766,86;6496291,89;"K";31.1.2007;
114324;"AY";"AY00006598";"6598";;;"Saare maakond, Muhu vald, Pärase küla";459188,82;6498320,61;"K";31.1.2007;
114081;"AY";"AY00006184";"6184";;;"Saare maakond, Muhu vald, Piiri küla";452220,8;6496485,05;"K";31.1.2007;
114082;"AY";"AY00005831";"5831";;;"Saare maakond, Muhu vald, Paenase küla";449222,42;6499679,27;"K";31.1.2007;
114293;"AY";"AY00008851";"8851";;;"Saare maakond, Muhu vald, Vahtraste küla";459624,83;6501593,82;"K";31.1.2007;
114294;"AY";"AY00005370";"5370";;;"Saare maakond, Muhu vald, Nautse küla";450765,37;6494540,93;"K";31.1.2007;
920247;"AY";"AY00007882";"7882";;;"Harju maakond, Kuusalu vald, Sõitme küla";580707,36;6598441,46;"K";15.7.2008;
920236;"AY";"AY00006497";"6497";;;"Harju maakond, Kuusalu vald, Põhja küla";579970,74;6597974,94;"K";15.7.2008;
920219;"AY";"AY00002949";"2949";;;"Harju maakond, Kuusalu vald, Kemba küla";595958,17;6592735,82;"K";15.7.2008;
920223;"AY";"AY00003301";"3301";;;"Harju maakond, Jõelähtme vald, Koipsi küla";573919,81;6602081,39;"K";15.7.2008;
4217494;"AY";"AY00007390";"7390";;;"Harju maakond, Kuusalu vald, Salmistu küla";578046,28;6597258,48;"K";31.1.2012;
4217486;"AY";"AY00005208";"5208";;;"Harju maakond, Kuusalu vald, Mäepea küla";579279,13;6597441,74;"K";31.1.2012;
4690349;"AY";"AY00009411";"9411";;;"Harju maakond, Kuusalu vald, Virve küla";586988,71;6617168,14;"K";28.9.2012;
4690353;"AY";"AY00009685";"9685";;;"Harju maakond, Harku vald, Vääna-Jõesuu küla";516020,55;6596971,44;"K";28.9.2012;
3827210;"AY";"AY00003471";"3471";;;"Harju maakond, Jõelähtme vald, Kostiranna küla";562378,21;6598849,42;"K";12.1.2012;
3827207;"AY";"AY00001984";"1984";;;"Harju maakond, Viimsi vald, Idaotsa küla";560922,22;6607809,86;"K";12.1.2012;
4690297;"AY";"AY00006606";"6606";;;"Harju maakond, Kuusalu vald, Pärispea küla";595182,5;6622687,95;"K";28.9.2012;
4690299;"AY";"AY00006785";"6785";;;"Harju maakond, Jõelähtme vald, Rammu küla";570596,33;6615485,64;"K";28.9.2012;
4690227;"AY";"AY00002944";"2944";;;"Harju maakond, Viimsi vald, Kelnase küla";558996,47;6618441,85;"K";28.9.2012;
4690300;"AY";"AY00006797";"6797";;;"Harju maakond, Viimsi vald, Randvere küla";548671,3;6611622,28;"K";28.9.2012;
4690231;"AY";"AY00003055";"3055";;;"Harju maakond, Kuusalu vald, Kiiu-Aabla küla";581316,5;6615119,68;"K";28.9.2012;
4690309;"AY";"AY00007105";"7105";;;"Saare maakond, Ruhnu vald, Ruhnu küla";455605,31;6408961,61;"K";28.9.2012;
4690249;"AY";"AY00004188";"4188";;;"Harju maakond, Kuusalu vald, Leesi küla";581198,83;6618002,48;"K";28.9.2012;
4690318;"AY";"AY00007866";"7866";;;"Harju maakond, Kuusalu vald, Suurpea küla";592532,07;6623978,2;"K";28.9.2012;
4690211;"AY";"AY00002209";"2209";;;"Harju maakond, Kuusalu vald, Juminda küla";582453,56;6620911,36;"K";28.9.2012;
8611893;"AY";"AY00002468";"2468";;;"Pärnu maakond, Pärnu linn, Kabriste küla";519524,52;6464157,56;"K";2.11.2017;
5219450;"AY";"AY00007392";"7392";;;"Harju maakond, Rae vald, Salu küla";560876,35;6570281,71;"K";19.7.2013;
5475177;"AY";"AY00004407";"4407";;;"Saare maakond, Muhu vald, Linnuse küla";451530,79;6492726,87;"K";4.11.2013;
5944209;"AY";"AY00005997";"5997";;;"Harju maakond, Jõelähtme vald, Parasmäe küla";564318,41;6587199,92;"K";6.5.2014;
5944213;"AY";"AY00009041";"9041";;;"Harju maakond, Jõelähtme vald, Vandjala küla";561437,32;6587886,66;"K";6.5.2014;
5950102;"AY";"AY00003474";"3474";;;"Harju maakond, Kuusalu vald, Kosu küla";584187,61;6586521,87;"K";7.5.2014;
5950103;"AY";"AY00003993";"3993";;;"Harju maakond, Kuusalu vald, Külmaallika küla";577738,09;6587762,84;"K";7.5.2014;
5950106;"AY";"AY00006898";"6898";;;"Harju maakond, Kuusalu vald, Rehatse küla";580966,36;6587723,69;"K";7.5.2014;
5836879;"AY";"AY00006086";"6086";;;"Harju maakond, Rae vald, Peetri alevik";546309,46;6584506,11;"K";19.3.2014;
5929289;"AY";"AY00001050";"1050";;;"Harju maakond, Rae vald, Aaviku küla";551656,89;6577563,99;"K";28.4.2014;
5929291;"AY";"AY00006036";"6036";;;"Harju maakond, Rae vald, Patika küla";553023,1;6574991,91;"K";28.4.2014;
6320699;"AY";"AY00006240";"6240";;;"Harju maakond, Rae vald, Pildiküla";550185,05;6580328,2;"K";13.10.2014;
6320706;"AY";"AY00009014";"9014";;;"Harju maakond, Kuusalu vald, Vanaküla";600065,88;6595074,01;"K";13.10.2014;
6320690;"AY";"AY03264580";"2353";;;"Harju maakond, Rae vald, Järveküla";545378,95;6582392,21;"K";13.10.2014;
6320691;"AY";"AY00002690";"2690";;;"Harju maakond, Kose vald, Kantküla";571379,31;6554943,78;"K";13.10.2014;
6320692;"AY";"AY00003343";"3343";;;"Harju maakond, Kuusalu vald, Kolgaküla";596531,83;6600088,45;"K";13.10.2014;
6320698;"AY";"AY00006053";"6053";;;"Harju maakond, Kose vald, Paunküla";575544,59;6557242,05;"K";13.10.2014;
6320703;"AY";"AY00007963";"7963";;;"Harju maakond, Kose vald, Sääsküla";570817,66;6552641,6;"K";13.10.2014;
6310397;"AY";"AY00005524";"5524";;;"Saare maakond, Muhu vald, Nõmmküla";453079,07;6505521,17;"K";10.10.2014;
6310413;"AY";"AY00009531";"9531";;;"Saare maakond, Muhu vald, Võiküla";466217,23;6486639,65;"K";10.10.2014;
6310382;"AY";"AY00004058";"4058";;;"Saare maakond, Muhu vald, Laheküla";455135,01;6488690,37;"K";10.10.2014;
6310392;"AY";"AY00005130";"5130";;;"Saare maakond, Muhu vald, Mõisaküla";448917,2;6505434,75;"K";10.10.2014;
6310375;"AY";"AY00001990";"1990";;;"Saare maakond, Muhu vald, Igaküla";448742,45;6497172,44;"K";10.10.2014;
8484625;"AY";"AY00002351";"2351";;;"Tartu maakond, Elva vald, Järveküla";624124,98;6466090,52;"K";1.11.2017;
6363551;"AY";"AY02260901";"9619";;;"Harju maakond, Viimsi vald, Väikeheinamaa küla / Lillängin";528163,96;6601281,65;"K";15.10.2014;
6363549;"AY";"AY02260903";"4618";;;"Harju maakond, Viimsi vald, Lõunaküla / Storbyn";532312,59;6601200,93;"K";15.10.2014;
6363550;"AY";"AY02260902";"8039";;;"Harju maakond, Viimsi vald, Tagaküla / Bakbyn";530983,51;6605571,28;"K";15.10.2014;
6749255;"AY";"AY00009491";"9491";;;"Harju maakond, Jõelähtme vald, Võerdla küla";559340,05;6591936,18;"K";30.10.2014;
6749256;"AY";"AY00009744";"9744";;;"Harju maakond, Viimsi vald, Äigrumäe küla";551552,26;6594094,26;"K";30.10.2014;
6749257;"AY";"AY00009838";"9838";;;"Harju maakond, Jõelähtme vald, Ülgase küla";560484,3;6600095,71;"K";30.10.2014;
6749247;"AY";"AY01993522";"2601";;;"Harju maakond, Jõelähtme vald, Kallavere küla";558531,32;6594837,95;"K";30.10.2014;
6749248;"AY";"AY00004064";"4064";;;"Harju maakond, Viimsi vald, Laiaküla";552022,14;6592505,6;"K";30.10.2014;
6749249;"AY";"AY00004359";"4359";;;"Harju maakond, Jõelähtme vald, Liivamäe küla";554478,7;6589883,8;"K";30.10.2014;
6749250;"AY";"AY00004704";"4704";;;"Harju maakond, Jõelähtme vald, Maardu küla";558677,86;6588722,55;"K";30.10.2014;
6749251;"AY";"AY00004887";"4887";;;"Harju maakond, Viimsi vald, Metsakasti küla";551313,68;6595071,92;"K";30.10.2014;
6749252;"AY";"AY00005104";"5104";;;"Harju maakond, Viimsi vald, Muuga küla";552202,96;6610660,12;"K";30.10.2014;
6749254;"AY";"AY00008783";"8783";;;"Harju maakond, Jõelähtme vald, Uusküla";556610,12;6596269,97;"K";30.10.2014;
6848635;"AY";"AY00005506";"5506";;;"Harju maakond, Kose vald, Nõmbra küla";572346,16;6566718,94;"K";29.1.2015;
6848633;"AY";"AY00004020";"4020";;;"Harju maakond, Kose vald, Laane küla";578202,66;6561705,24;"K";29.1.2015;
6848638;"AY";"AY00009323";"9323";;;"Harju maakond, Kose vald, Vilama küla";573793,49;6562888,34;"K";29.1.2015;
6848632;"AY";"AY00003156";"3156";;;"Harju maakond, Kose vald, Kiruvere küla";579249,61;6555455,61;"K";29.1.2015;
6834184;"AY";"AY00001691";"1691";;;"Harju maakond, Jõelähtme vald, Haapse küla";574969,33;6597365,25;"K";6.1.2015;
6845244;"AY";"AY00003983";"3983";;;"Saare maakond, Muhu vald, Külasema küla";449499,52;6500915,45;"K";26.1.2015;
6845251;"AY";"AY00006817";"6817";;;"Saare maakond, Muhu vald, Rannaküla";448009,47;6502167,43;"K";26.1.2015;
7237051;"AY";"AY00004002";"4002";;;"Harju maakond, Harku vald, Laabi küla";532766,04;6585413,13;"K";9.5.2016;
7653049;"AY";"AY00006085";"6085";;;"Järva maakond, Järva vald, Peetri alevik";606102,04;6534848,58;"K";23.10.2017;
7717934;"AY";"AY00005621";"5621";;;"Saare maakond, Saaremaa vald, Ohessaare küla";368585,61;6436591,53;"K";24.10.2017;
7717935;"AY";"AY00005623";"5623";;;"Saare maakond, Saaremaa vald, Ohtja küla";404315,58;6478560,35;"K";24.10.2017;
7652963;"AY";"AY00004213";"4213";;;"Harju maakond, Anija vald, Lehtmetsa küla";576507,62;6576847,14;"K";23.10.2017;
7653039;"AY";"AY00004936";"4936";;;"Järva maakond, Järva vald, Metstaguse küla";605517,41;6547916,67;"K";23.10.2017;
7717721;"AY";"AY00001836";"1836";;;"Saare maakond, Saaremaa vald, Hiievälja küla";427088,59;6491495,64;"K";24.10.2017;
7717722;"AY";"AY00001850";"1850";;;"Saare maakond, Saaremaa vald, Himmiste küla";380671,69;6460968,99;"K";24.10.2017;
7717723;"AY";"AY00001853";"1853";;;"Saare maakond, Saaremaa vald, Hindu küla";431049,26;6501689,23;"K";24.10.2017;
7717724;"AY";"AY00001874";"1874";;;"Saare maakond, Saaremaa vald, Hirmuste küla";395693,2;6457194,4;"K";24.10.2017;
7718031;"AY";"AY00007885";"7885";;;"Saare maakond, Saaremaa vald, Sõmera küla";395054,94;6463709,29;"K";24.10.2017;
7718032;"AY";"AY03656788";"7906";;;"Saare maakond, Saaremaa vald, Sõrve-Hindu küla";400341,96;6426643,89;"K";24.10.2017;
7718033;"AY";"AY00007950";"7950";;;"Saare maakond, Saaremaa vald, Sääre küla";383908,61;6414617,57;"K";24.10.2017;
7652952;"AY";"AY00001046";"1046";;;"Harju maakond, Anija vald, Aavere küla";571639,55;6584187,44;"K";23.10.2017;
7652957;"AY";"AY00001961";"1961";;;"Harju maakond, Anija vald, Härmakosu küla";581414,26;6584828,3;"K";23.10.2017;
7652960;"AY";"AY00002928";"2928";;;"Harju maakond, Anija vald, Kehra linn";575872,08;6578242,72;"K";23.10.2017;
7652964;"AY";"AY00004369";"4369";;;"Harju maakond, Anija vald, Lilli küla";576700,02;6581810,83;"K";23.10.2017;
7652965;"AY";"AY00004397";"4397";;;"Harju maakond, Anija vald, Linnakse küla";568082,47;6579272,76;"K";23.10.2017;
7652966;"AY";"AY00004506";"4506";;;"Harju maakond, Anija vald, Looküla";578946,57;6580479,06;"K";23.10.2017;
7717857;"AY";"AY00004180";"4180";;;"Saare maakond, Saaremaa vald, Leedri küla";382659,59;6462080,48;"K";24.10.2017;
7717923;"AY";"AY00005390";"5390";;;"Saare maakond, Saaremaa vald, Neemi küla";448200,65;6482273,81;"K";24.10.2017;
7717924;"AY";"AY00005401";"5401";;;"Saare maakond, Saaremaa vald, Nenu küla";449350,62;6488189,48;"K";24.10.2017;
7652975;"AY";"AY00006855";"6855";;;"Harju maakond, Anija vald, Raudoja küla";582395,17;6582989,58;"K";23.10.2017;
7717791;"AY";"AY03656782";"3013";;;"Saare maakond, Saaremaa vald, Kihelkonna-Liiva küla";385724,25;6464630,39;"K";24.10.2017;
7717792;"AY";"AY00003045";"3045";;;"Saare maakond, Saaremaa vald, Kiirassaare küla";382778,38;6468757,79;"K";24.10.2017;
7717793;"AY";"AY00003098";"3098";;;"Saare maakond, Saaremaa vald, Kingli küla";445952,5;6480889,44;"K";24.10.2017;
7717794;"AY";"AY00003106";"3106";;;"Saare maakond, Saaremaa vald, Kipi küla";385037,97;6458201,74;"K";24.10.2017;
7718034;"AY";"AY00007998";"7998";;;"Saare maakond, Saaremaa vald, Taaliku küla";438517,26;6495369,45;"K";24.10.2017;
7718035;"AY";"AY00008049";"8049";;;"Saare maakond, Saaremaa vald, Tagamõisa küla";383841,65;6481966,55;"K";24.10.2017;
7718036;"AY";"AY00008053";"8053";;;"Saare maakond, Saaremaa vald, Tagaranna küla";393329,29;6499429,47;"K";24.10.2017;
7718105;"AY";"AY00009383";"9383";;;"Saare maakond, Saaremaa vald, Virita küla";385288,92;6472983,82;"K";24.10.2017;
7718106;"AY";"AY00009497";"9497";;;"Saare maakond, Saaremaa vald, Võhma küla";405013,93;6489632,54;"K";24.10.2017;
7652954;"AY";"AY00001184";"1184";;;"Harju maakond, Anija vald, Alavere küla";575362,19;6566501,95;"K";23.10.2017;
7652955;"AY";"AY00001278";"1278";;;"Harju maakond, Anija vald, Anija küla";573127,53;6582714,23;"K";23.10.2017;
